run,correctify,thr,precision,recall,f1
testagain_baseline_3,False,0.85,0.9149261334691798,0.31536781571351746,0.4690557999461343
testagain_baseline_3,False,0.9,0.9423152460580214,0.18429745717139126,0.3082981457683128
testagain_baseline_3,False,0.95,0.9595631641086186,0.03567861807087435,0.06879913657189414
testagain_plethpre_1,True,0.05,0.306292942837817,0.2528829102452311,0.2770371801476902
testagain_plethpre_1,True,0.1,0.4106921107985504,0.31754631761490004,0.3581622786418764
testagain_plethpre_1,True,0.15,0.5038717483363582,0.40801630301664593,0.4509059804998999
testagain_plethpre_1,True,0.2,0.5860498809893407,0.49934846718332077,0.5392363278563644
testagain_plethpre_1,True,0.25,0.6578762832082218,0.5606905268108203,0.6054079214624238
testagain_plethpre_1,True,0.3,0.7206260192170068,0.6018007779203857,0.6558749412719429
testagain_plethpre_1,True,0.35,0.7689036144578313,0.6252657568068034,0.6896853571949617
testagain_plethpre_1,True,0.4,0.8064350932414034,0.6325648838508039,0.7089958710357551
testagain_plethpre_1,True,0.45,0.83150321355156,0.6261671255155927,0.7143727400253731
testagain_plethpre_1,True,0.5,0.8528566517703678,0.6076792694994464,0.709689230628404
testagain_plethpre_1,True,0.55,0.8743957067459085,0.5794723074059196,0.6970207650788414
testagain_plethpre_1,True,0.6,0.8928139998041073,0.5358441024033233,0.6697321291902648
testagain_plethpre_1,True,0.65,0.9095886329354365,0.4785484044794106,0.6271458469755916
testagain_plethpre_1,True,0.7,0.9220580064451606,0.406478097720125,0.5642246127483647
testagain_plethpre_1,True,0.75,0.9354210239807467,0.31987811927459414,0.47673213112360374
testagain_plethpre_1,True,0.8,0.9473244845145672,0.22236374146394036,0.36018250347153347
testagain_plethpre_1,True,0.85,0.9602612527541706,0.11955872123213183,0.21264212589849707
testagain_plethpre_1,True,0.9,0.9699656750572082,0.033223274907658695,0.06424599528243798
testagain_plethpre_1,True,0.95,1.0,0.0001959497193020271,0.0003918226610636026
testagain_plethpre_1,False,0.05,0.08671788941051724,0.3092870369463196,0.1354564919823728
testagain_plethpre_1,False,0.1,0.20972149371415036,0.4857495566637601,0.29295862865651706
testagain_plethpre_1,False,0.15,0.3018466340110105,0.6822283402079027,0.41852162388770187
testagain_plethpre_1,False,0.2,0.35787014083989793,0.7637826133814063,0.48737898675536023
testagain_plethpre_1,False,0.25,0.42798066995220707,0.7878648338836255,0.5546607992109285
testagain_plethpre_1,False,0.3,0.5087192202354222,0.7879922012011717,0.6182821736891063
testagain_plethpre_1,False,0.35,0.5902848728889958,0.7698276622218738,0.6682059197462359
testagain_plethpre_1,False,0.4,0.6583509293292668,0.7423065241459041,0.6978125719548699
testagain_plethpre_1,False,0.45,0.6943387250237869,0.7149715383032714,0.7045040957295322
testagain_plethpre_1,False,0.5,0.7231508026039348,0.684579736839527,0.7033368564094821
testagain_plethpre_1,False,0.55,0.7571175900039938,0.6500631937844749,0.6995181916901244
testagain_plethpre_1,False,0.6,0.8009285075149456,0.6051123281765899,0.6893849760017859
testagain_plethpre_1,False,0.65,0.834406528189911,0.5510008131913351,0.6637162397398904
testagain_plethpre_1,False,0.7,0.8570447797058167,0.48922766418137104,0.6228902887793925
testagain_plethpre_1,False,0.75,0.873731029796347,0.41571712698521557,0.5633804686981344
testagain_plethpre_1,False,0.8,0.8829515863315087,0.32556066113435295,0.47571599344313925
testagain_plethpre_1,False,0.85,0.898530946455808,0.21932652081475892,0.35258818248399365
testagain_plethpre_1,False,0.9,0.9287105915692526,0.10274623531601791,0.1850228036591713
testagain_plethpre_1,False,0.95,0.9639065817409767,0.013344175884468045,0.026323927328952456
testagain_plethpre_2,True,0.05,0.5082200002927871,0.3533183386425395,0.4168437736392781
testagain_plethpre_2,True,0.1,0.6542141441664603,0.4300660512737006,0.5189715626132184
testagain_plethpre_2,True,0.15,0.7403125,0.4822048301902154,0.5840117837751222
testagain_plethpre_2,True,0.2,0.7972977248995349,0.5128794895020202,0.6242173129447613
testagain_plethpre_2,True,0.25,0.8372718876397337,0.5351170908942874,0.6529322281208282
testagain_plethpre_2,True,0.3,0.8650910087542522,0.5461086741911517,0.669549050435477
testagain_plethpre_2,True,0.35,0.882597767186786,0.5503424692388329,0.6779501645510108
testagain_plethpre_2,True,0.4,0.8936902928856438,0.5493552622205033,0.6804407018959258
testagain_plethpre_2,True,0.45,0.9004422174768383,0.5450196932534069,0.6790337919229062
testagain_plethpre_2,True,0.5,0.9077717701117656,0.5348219465279828,0.6730880073777106
testagain_plethpre_2,True,0.55,0.9140619347369944,0.5142941469818945,0.6582346083456536
testagain_plethpre_2,True,0.6,0.918994681565962,0.4871306878899213,0.6367433816682186
testagain_plethpre_2,True,0.65,0.9231570612993291,0.45091952736191826,0.60588987425727
testagain_plethpre_2,True,0.7,0.928240359504035,0.4015286442696195,0.5605711849957374
testagain_plethpre_2,True,0.75,0.9365658772131524,0.3316303164151155,0.48981954016941126
testagain_plethpre_2,True,0.8,0.9462464504259489,0.24078691594491997,0.38388771702093144
testagain_plethpre_2,True,0.85,0.962422041525223,0.12407258515932706,0.2198081569362807
testagain_plethpre_2,True,0.9,0.9697120158887785,0.01987644646182969,0.03895443348525496
testagain_plethpre_2,True,0.95,0.0,0.0,
testagain_plethpre_2,False,0.05,0.27118247180726224,0.5185991837731663,0.35613642717360916
testagain_plethpre_2,False,0.1,0.4798098766295041,0.6986168924351446,0.5688996444584414
testagain_plethpre_2,False,0.15,0.606349907557388,0.7543381133150818,0.6722964239551917
testagain_plethpre_2,False,0.2,0.6618299730087133,0.7436620291684053,0.7003637444108443
testagain_plethpre_2,False,0.25,0.6888698313079239,0.719409304171713,0.7038084333150794
testagain_plethpre_2,False,0.3,0.7366675697642915,0.6918183946181952,0.713538933092604
testagain_plethpre_2,False,0.35,0.7622038618857283,0.6656726747203762,0.7106752865757593
testagain_plethpre_2,False,0.4,0.7873013500722363,0.6433536541925766,0.7080857355683874
testagain_plethpre_2,False,0.45,0.7960620680662407,0.6213297780310818,0.6979256574848383
testagain_plethpre_2,False,0.5,0.8241198965245754,0.5965783608292539,0.6921274020722025
testagain_plethpre_2,False,0.55,0.8464042885049291,0.5688551451804961,0.6804143791008802
testagain_plethpre_2,False,0.6,0.8621689888372851,0.5384552754511129,0.6629036097781008
testagain_plethpre_2,False,0.65,0.8733268671193016,0.5040048037289964,0.6391502432854506
testagain_plethpre_2,False,0.7,0.8786256739260662,0.46274565679798896,0.6062157513699452
testagain_plethpre_2,False,0.75,0.8821544423399299,0.41238792147124376,0.5620362022331645
testagain_plethpre_2,False,0.8,0.8804342166918311,0.3442095728548602,0.4949257706462965
testagain_plethpre_2,False,0.85,0.8903784024657433,0.24402332658233,0.38306200373843724
testagain_plethpre_2,False,0.9,0.9082174231332357,0.10101061501979502,0.1818015295141274
testagain_plethpre_2,False,0.95,0.7392,0.00470195507699197,0.009344471187880503
testagain_plethpre_3,True,0.05,0.41320097722613797,0.29309417576288743,0.34293538425683157
testagain_plethpre_3,True,0.1,0.5898146980965587,0.37279898016094337,0.45684436633470027
testagain_plethpre_3,True,0.15,0.698417175991224,0.44384909568958647,0.5427663228147949
testagain_plethpre_3,True,0.2,0.7759531429636765,0.4974205242610151,0.6062242829572627
testagain_plethpre_3,True,0.25,0.8266543715419962,0.5267608158712453,0.6434819636230915
testagain_plethpre_3,True,0.3,0.8578658391024111,0.5368496534140705,0.66041422909405
testagain_plethpre_3,True,0.35,0.8850009893806478,0.5345191618197753,0.6664928097757246
testagain_plethpre_3,True,0.4,0.9114214896965969,0.5017229702812525,0.6471823793526507
testagain_plethpre_3,True,0.45,0.9239446079690247,0.46580949725121507,0.6193644929119573
testagain_plethpre_3,True,0.5,0.9312541701642237,0.43091187953151144,0.5891917286833844
testagain_plethpre_3,True,0.55,0.9372077488309953,0.39124372559955384,0.5520361990950227
testagain_plethpre_3,True,0.6,0.9457307858376511,0.349025974025974,0.5098789501251236
testagain_plethpre_3,True,0.65,0.9532608016007003,0.3036710222293044,0.4606099974319077
testagain_plethpre_3,True,0.7,0.9587297991239994,0.25287825671261255,0.4001985940800051
testagain_plethpre_3,True,0.75,0.9633708290008507,0.20300175284837862,0.33534047348765283
testagain_plethpre_3,True,0.8,0.967488201363398,0.1470002390247789,0.25522202240973857
testagain_plethpre_3,True,0.85,0.9686795853988283,0.08563062704166999,0.15735148786647635
testagain_plethpre_3,True,0.9,0.9668921324314703,0.027049637479085332,0.0526269897400622
testagain_plethpre_3,True,0.95,0.96875,0.00030874033941518606,0.000617283950617284
testagain_plethpre_3,False,0.05,0.16539794137730457,0.3908055135049,0.23242727762739374
testagain_plethpre_3,False,0.1,0.4340908198395141,0.6605350171301092,0.5238907715032741
testagain_plethpre_3,False,0.15,0.5384604426209657,0.7528782567126125,0.6278680559304648
testagain_plethpre_3,False,0.2,0.6286753942030198,0.7484961357660744,0.6833732661068502
testagain_plethpre_3,False,0.25,0.6819183604272232,0.7210780017528484,0.7009516802044709
testagain_plethpre_3,False,0.3,0.7156310800182142,0.6886901442116166,0.7019021904626566
testagain_plethpre_3,False,0.35,0.7450551951746899,0.6520197593817225,0.6954397221130455
testagain_plethpre_3,False,0.4,0.788854339784485,0.5861883515257749,0.6725859901725517
testagain_plethpre_3,False,0.45,0.8418233082706766,0.5352362361564815,0.6544006624129365
testagain_plethpre_3,False,0.5,0.8508148980738773,0.4975599553820413,0.6279135533253314
testagain_plethpre_3,False,0.55,0.8581989497597855,0.45899729105250575,0.5981052494971124
testagain_plethpre_3,False,0.6,0.8611794619422573,0.418273444347064,0.5630664450045585
testagain_plethpre_3,False,0.65,0.862353531208681,0.37674288901282765,0.5243910891775371
testagain_plethpre_3,False,0.7,0.8620991629104958,0.33334993227631265,0.48079119174333673
testagain_plethpre_3,False,0.75,0.8656075049175367,0.2848776989881284,0.4286752639506044
testagain_plethpre_3,False,0.8,0.863830577744752,0.23155525456138953,0.36521288376805444
testagain_plethpre_3,False,0.85,0.8648413510747185,0.16830332244442675,0.28177210124387236
testagain_plethpre_3,False,0.9,0.9089102698180297,0.08655684805991555,0.15806128944257525
testagain_plethpre_3,False,0.95,0.774768353528154,0.010825830611106684,0.021353291883981104
